-0.507514 0.097964 0.605965 8
-0.809017 -0.587785 0.567718 13
-0.206011 -0.391857 0.624650 12
-0.507514 0.097964 0.605965 8
-1.000000 -0.000000 0.575908 9
-0.809017 -0.587785 0.567718 13
0.333333 -0.000000 0.750989 7
-0.507514 0.097964 0.605965 8
-0.206011 -0.391857 0.624650 12
0.012158 0.475528 0.639022 4
-0.809017 0.587785 0.562788 5
-0.507514 0.097964 0.605965 8
0.333333 -0.000000 0.750989 7
0.012158 0.475528 0.639022 4
-0.507514 0.097964 0.605965 8
0.012158 0.475528 0.639022 4
0.309017 0.951057 0.594105 1
-0.309017 0.951057 0.579195 2
0.012158 0.475528 0.639022 4
0.333333 -0.000000 0.750989 7
0.809017 0.587785 0.675727 3
-0.809017 0.587785 0.562788 5
0.012158 0.475528 0.639022 4
-0.309017 0.951057 0.579195 2
-0.809017 0.587785 0.562788 5
-1.000000 -0.000000 0.575908 9
-0.507514 0.097964 0.605965 8
-0.309017 -0.951057 0.574396 15
0.309017 -0.951057 0.591970 14
-0.206011 -0.391857 0.624650 12
0.321175 -0.475528 0.664369 11
0.809017 -0.587785 0.669204 10
0.333333 -0.000000 0.750989 7
0.333333 -0.000000 0.750989 7
0.809017 -0.587785 0.669204 10
1.000000 0.000000 0.729899 6
0.321175 -0.475528 0.664369 11
-0.206011 -0.391857 0.624650 12
0.309017 -0.951057 0.591970 14
0.809017 -0.587785 0.669204 10
0.321175 -0.475528 0.664369 11
0.309017 -0.951057 0.591970 14
0.333333 -0.000000 0.750989 7
-0.206011 -0.391857 0.624650 12
0.321175 -0.475528 0.664369 11
0.809017 0.587785 0.675727 3
0.333333 -0.000000 0.750989 7
1.000000 0.000000 0.729899 6
0.809017 0.587785 0.675727 3
0.309017 0.951057 0.594105 1
0.012158 0.475528 0.639022 4
-0.809017 -0.587785 0.567718 13
-0.309017 -0.951057 0.574396 15
-0.206011 -0.391857 0.624650 12
