-0.943557 -0.154516 0.446268 8
-0.904827 -0.121651 0.424654 24
-0.948471 -0.093079 0.378222 5
-0.982287 -0.187381 0.468769 6
-0.943557 -0.154516 0.446268 8
-0.992115 -0.125333 0.406362 1
-0.982287 -0.187381 0.468769 6
-0.904827 -0.182477 0.482477 25
-0.943557 -0.154516 0.446268 8
-0.943557 -0.154516 0.446268 8
-0.904827 -0.182477 0.482477 25
-0.904827 -0.121651 0.424654 24
0.100116 0.683059 0.208324 658
0.152706 0.660883 0.217034 668
0.120707 0.738501 0.171311 693
0.036938 0.676723 0.216041 622
0.100116 0.683059 0.208324 658
0.058116 0.733749 0.178829 659
0.079526 0.627617 0.244687 633
0.152706 0.660883 0.217034 668
0.100116 0.683059 0.208324 658
0.107408 0.538910 0.296703 631
0.130057 0.599896 0.257315 669
0.058936 0.572175 0.280111 632
0.003270 0.562671 0.287525 595
0.045949 0.516734 0.314342 596
0.058936 0.572175 0.280111 632
0.120775 0.444056 0.351683 628
0.106463 0.372585 0.394815 592
0.156792 0.410189 0.367074 629
0.175987 0.567354 0.271189 667
0.197004 0.622314 0.234606 703
0.130057 0.599896 0.257315 669
0.107408 0.538910 0.296703 631
0.175987 0.567354 0.271189 667
0.130057 0.599896 0.257315 669
0.221917 0.534812 0.283141 701
0.197004 0.622314 0.234606 703
0.175987 0.567354 0.271189 667
0.150817 0.328231 0.414977 625
0.207950 0.361014 0.387133 662
0.156792 0.410189 0.367074 629
0.434995 0.691978 0.131178 831
0.453219 0.641357 0.154828 832
0.509092 0.673417 0.114276 856
0.371124 0.524447 0.251562 765
0.424056 0.554820 0.216098 799
0.341474 0.577238 0.229627 768
0.449155 0.479474 0.250054 798
0.499951 0.518593 0.207197 829
0.424056 0.554820 0.216098 799
0.529920 0.615565 0.139121 855
0.482532 0.579648 0.179578 830
0.550748 0.557712 0.162435 854
0.529920 0.615565 0.139121 855
0.509092 0.673417 0.114276 856
0.453219 0.641357 0.154828 832
0.423198 0.755013 0.096591 825
0.434995 0.691978 0.131178 831
0.488264 0.731270 0.087955 850
0.411402 0.818048 0.060639 824
0.423198 0.755013 0.096591 825
0.467436 0.789122 0.060312 849
0.372940 0.717449 0.135594 800
0.434995 0.691978 0.131178 831
0.423198 0.755013 0.096591 825
0.364154 0.782212 0.097373 795
0.296389 0.771686 0.121405 766
0.372940 0.717449 0.135594 800
0.198426 0.679845 0.198531 702
0.244145 0.698808 0.178598 735
0.175355 0.721869 0.175621 700
0.152706 0.660883 0.217034 668
