-0.943557 -0.154516 955175226692194715047214926559184156423241942373283284733729181551589810613096305131520.000000 21
-0.904827 -0.121651 1063460466003680533741386412335474841754588062490471138446217288236229593242584320311296.000000 23
-0.948471 -0.093079 1985309103298943166344208650576085357948662624815726420566498847558095017337258833346560.000000 12
-0.982287 -0.187381 744939297973047104190027808221990894872048453880342106648261435802471591177975198908416.000000 22
-0.943557 -0.154516 955175226692194715047214926559184156423241942373283284733729181551589810613096305131520.000000 21
-0.992115 -0.125333 1618537074021125484901455194321525011493805468753183572700126458173647625728018389925888.000000 11
-0.982287 -0.187381 744939297973047104190027808221990894872048453880342106648261435802471591177975198908416.000000 22
-0.904827 -0.182477 579599237395438445355907412059810089965663119847297947459553103073553029239601526472704.000000 39
-0.943557 -0.154516 955175226692194715047214926559184156423241942373283284733729181551589810613096305131520.000000 21
-0.863226 -0.223027 301089069985237825156217967368015192578398041947209773634786299583517138483631683010560.000000 61
-0.860254 -0.165098 502707140301986725271759410371767143710470278156448833905278411320974582845441012924416.000000 41
-0.904827 -0.182477 579599237395438445355907412059810089965663119847297947459553103073553029239601526472704.000000 39
-0.821625 -0.263578 156848584299074841346057047405622814120101859470401805291554368608600214801487935569920.000000 86
-0.863226 -0.223027 301089069985237825156217967368015192578398041947209773634786299583517138483631683010560.000000 61
-0.904827 -0.243302 304648946548552252940128675230442150318822473652489616962533158641370024796773513428992.000000 62
-0.815682 -0.208545 240548579875792945368102931542778430444200975531066383714192055547685364248232069169152.000000 64
-0.860254 -0.165098 502707140301986725271759410371767143710470278156448833905278411320974582845441012924416.000000 41
-0.863226 -0.223027 301089069985237825156217967368015192578398041947209773634786299583517138483631683010560.000000 61
-0.904827 -0.000000 2626384289078273321998496898019523854654523530439174780801654600095907786201099526995968.000000 14
-0.952414 -0.000000 5321367759168216347588123631606509511886318435412458718775518095550326121577246726553600.000000 6
-0.904827 -0.060826 1812002332803342002610232301868208133475795861896828125016618333636162067352038609518592.000000 13
-0.904827 -0.182477 579599237395438445355907412059810089965663119847297947459553103073553029239601526472704.000000 39
-0.968583 -0.248690 365099163285101732305997143236448030362916974836507591772131856148030950872643488710656.000000 40
-0.904827 -0.243302 304648946548552252940128675230442150318822473652489616962533158641370024796773513428992.000000 62
-0.948471 -0.093079 1985309103298943166344208650576085357948662624815726420566498847558095017337258833346560.000000 12
-0.904827 -0.060826 1812002332803342002610232301868208133475795861896828125016618333636162067352038609518592.000000 13
-0.952414 -0.000000 5321367759168216347588123631606509511886318435412458718775518095550326121577246726553600.000000 6
-0.943557 -0.154516 955175226692194715047214926559184156423241942373283284733729181551589810613096305131520.000000 21
-0.948471 -0.093079 1985309103298943166344208650576085357948662624815726420566498847558095017337258833346560.000000 12
-0.992115 -0.125333 1618537074021125484901455194321525011493805468753183572700126458173647625728018389925888.000000 11
-0.904827 -0.121651 1063460466003680533741386412335474841754588062490471138446217288236229593242584320311296.000000 23
-0.904827 -0.060826 1812002332803342002610232301868208133475795861896828125016618333636162067352038609518592.000000 13
-0.948471 -0.093079 1985309103298943166344208650576085357948662624815726420566498847558095017337258833346560.000000 12
-0.547193 -0.608688 1492763126354086818041223247308721182815678940204860193935004656456374054780259008512.000000 282
-0.618173 -0.556429 3546938454174689495952134118317671683946951704964161848320878417411815166532489576448.000000 244
-0.630851 -0.621753 2379888280774504674037400954567473143614815777364305815630916657658115510674281988096.000000 281
-0.663513 -0.589091 3695893076314584041106343646042595438205717797136781327416792947171101502703574974464.000000 276
-0.726292 -0.541912 7891108426719567719455296779113860631546003639887848733648824881832195691466568237056.000000 238
-0.730628 -0.599978 5138091441489836109884237012042620562392977257029012650745626717951288213382230966272.000000 242
-0.616383 -0.480217 6393950979035191063104120973080517915693951064651982180778008649399994125730147467264.000000 210
-0.663184 -0.480217 8802835895065793728031215515836333484804787917365390489592228233943385781962490773504.000000 203
-0.671149 -0.534654 6009430172180537008864162165947567720011743169672973579124586394519764085244759638016.000000 239
-0.717621 -0.425779 19640366691898292660917716455772851384852960094749743663642998641079581521236107198464.000000 174
-0.780023 -0.425779 28431426105129371272201340165111857280203636610126746875477508325160761786526259478528.000000 173
-0.721957 -0.483846 12349351366828699496933195929732641379313119118559306294667294558382961878198621569024.000000 204
