-0.943557 -0.154516 9763207177573359200042705981866759591712611746447360.000000 21
-0.904827 -0.121651 10875913968851937106860930251996410511745753158778880.000000 23
-0.948471 -0.093079 20351858674980606752910623943845007752982372435361792.000000 12
-0.982287 -0.187381 7604375416089295135229879671939109662110506106748928.000000 22
-0.943557 -0.154516 9763207177573359200042705981866759591712611746447360.000000 21
-0.992115 -0.125333 16580297171104438428641906462779289247179060369424384.000000 11
-0.982287 -0.187381 7604375416089295135229879671939109662110506106748928.000000 22
-0.904827 -0.182477 5908924790912592399024118491632019794041777917263872.000000 39
-0.943557 -0.154516 9763207177573359200042705981866759591712611746447360.000000 21
-0.863226 -0.223027 3057149149762744558621528937421259313754355322060800.000000 61
-0.860254 -0.165098 5121285128498361903304538482416907732854777195790336.000000 41
-0.904827 -0.182477 5908924790912592399024118491632019794041777917263872.000000 39
-0.821625 -0.263578 1584715084365967686753443223188956878222424834834432.000000 86
-0.863226 -0.223027 3057149149762744558621528937421259313754355322060800.000000 61
-0.904827 -0.243302 3092957888120325841783323784772253336015729967759360.000000 62
-0.815682 -0.208545 2438588733913614363207732717828772123725930818437120.000000 64
-0.860254 -0.165098 5121285128498361903304538482416907732854777195790336.000000 41
-0.863226 -0.223027 3057149149762744558621528937421259313754355322060800.000000 61
-0.904827 -0.000000 26949514584007385541027437040381333343218408630517760.000000 14
-0.952414 -0.000000 54679553456869421576639249720380999848180445698064384.000000 6
-0.904827 -0.060826 18570619603687040464846826153614133689586534995460096.000000 13
-0.904827 -0.182477 5908924790912592399024118491632019794041777917263872.000000 39
-0.968583 -0.248690 3710767659666039586648997200769114516206958480982016.000000 40
-0.904827 -0.243302 3092957888120325841783323784772253336015729967759360.000000 62
-0.948471 -0.093079 20351858674980606752910623943845007752982372435361792.000000 12
-0.904827 -0.060826 18570619603687040464846826153614133689586534995460096.000000 13
-0.952414 -0.000000 54679553456869421576639249720380999848180445698064384.000000 6
-0.943557 -0.154516 9763207177573359200042705981866759591712611746447360.000000 21
-0.948471 -0.093079 20351858674980606752910623943845007752982372435361792.000000 12
-0.992115 -0.125333 16580297171104438428641906462779289247179060369424384.000000 11
-0.904827 -0.121651 10875913968851937106860930251996410511745753158778880.000000 23
-0.904827 -0.060826 18570619603687040464846826153614133689586534995460096.000000 13
-0.948471 -0.093079 20351858674980606752910623943845007752982372435361792.000000 12
-0.547193 -0.608688 14613742728360853019813990979552276159209714745344.000000 282
-0.618173 -0.556429 34711045663581244272921545539849147930870198304768.000000 244
-0.630851 -0.621753 23269081063093745399860812069790525643981913587712.000000 281
-0.663513 -0.589091 36159264409928732278096084506400214694931506135040.000000 276
-0.726292 -0.541912 77552247641852661920084218128355699224731686273024.000000 238
-0.730628 -0.599978 50336489052515186773536341444508336357637607129088.000000 242
-0.616383 -0.480217 62795260618389047533582384655510579405303421337600.000000 210
-0.663184 -0.480217 86634146456310620815195149299492282338720838844416.000000 203
-0.671149 -0.534654 58962504647286840364215665643172939365131944460288.000000 239
-0.717621 -0.425779 194683523221229961731922542336499567826731349835776.000000 174
-0.780023 -0.425779 282724064942316128988235153853999425861614447886336.000000 173
-0.721957 -0.483846 121840385757734890010326411125428866338931408371712.000000 204
-0.770513 -0.637424 48039598052294380479165284272909960709778972868608.000000 243
-0.728969 -0.684547 27339778098288588479284829101440833288861516824576.000000 280
-0.687078 -0.643528 27928260561744771437544634644234041973967960408064.000000 279
-0.643528 -0.687078 15740269447232971799762304218063295230712110645248.000000 317
-0.637424 -0.770513 9101612459899632691367432158612891859413951840256.000000 352
-0.599978 -0.730628 9114542302009032700551196831501889157178331234304.000000 353
-0.643528 -0.687078 15740269447232971799762304218063295230712110645248.000000 317
-0.599978 -0.730628 9114542302009032700551196831501889157178331234304.000000 353
-0.573586 -0.669658 11405607636073568311175951971630841417384517959680.000000 318
-0.663184 -0.480217 86634146456310620815195149299492282338720838844416.000000 203
-0.717621 -0.425779 194683523221229961731922542336499567826731349835776.000000 174
-0.721957 -0.483846 121840385757734890010326411125428866338931408371712.000000 204
-0.728969 -0.684547 27339778098288588479284829101440833288861516824576.000000 280
-0.684547 -0.728969 16021709849255529057347774139212229951329295925248.000000 316
-0.643528 -0.687078 15740269447232971799762304218063295230712110645248.000000 317
-0.121651 -0.904827 190169098829257500261372900505641651014234800128.000000 548
-0.098671 -0.852757 193794783474599483447470056019472741924002070528.000000 577
-0.158010 -0.863171 271216866650074589060228533318985652227473932288.000000 543
-0.158010 -0.863171 271216866650074589060228533318985652227473932288.000000 543
-0.098671 -0.852757 193794783474599483447470056019472741924002070528.000000 577
-0.136517 -0.800686 296895776153736649546787001232764761814108995584.000000 544
-0.182477 -0.904827 267075104953976443887271577266898044501299822592.000000 511
-0.158010 -0.863171 271216866650074589060228533318985652227473932288.000000 543
-0.194369 -0.821514 400091812047609070307404758106546451677139959808.000000 509
-0.182477 -0.904827 267075104953976443887271577266898044501299822592.000000 511
-0.121651 -0.904827 190169098829257500261372900505641651014234800128.000000 548
-0.158010 -0.863171 271216866650074589060228533318985652227473932288.000000 543
-0.027045 -0.559080 408236458951979336803529421843925104659265486848.000000 552
0.009744 -0.613233 247670928393420445861455386899387898248243970048.000000 578
0.056678 -0.542417 227428246381567276002334520576004650755071934464.000000 587
-0.218407 -0.425779 3465189042146952861990496993845533771532876120064.000000 399
-0.214400 -0.491735 2430368659444107027664370574862677281407324127232.000000 400
-0.156005 -0.425779 2020785775747854731565923111256601613097918005248.000000 438
0.037040 -0.738202 125931726689608726047481351048825358542849441792.000000 584
-0.022890 -0.692380 223314545797862888209061622069192195655614857216.000000 551
-0.020812 -0.759030 168584159284219747957691186959923060681402744832.000000 550
-0.078635 -0.551443 626859017987824503352574779174936585539692789760.000000 515
-0.130225 -0.543806 966388927070550708173621938071060302017427668992.000000 476
-0.098095 -0.619481 531171734210234763806069448114332021150952980480.000000 510
-0.139765 -0.738202 401766548960844672179722330002728957386202021888.000000 512
-0.136517 -0.800686 296895776153736649546787001232764761814108995584.000000 544
-0.078665 -0.779858 223321429970313683595629655919827246224609640448.000000 549
-0.143013 -0.675717 549730792891206386977300436935397922045146693632.000000 475
-0.206388 -0.623647 1169497771928549459554060817825197848439539367936.000000 436
-0.202382 -0.689603 775494273789168652569236527083344970675233226752.000000 474
-0.098095 -0.619481 531171734210234763806069448114332021150952980480.000000 510
-0.146261 -0.613233 789948522499200838023687002102125423379437584384.000000 472
-0.143013 -0.675717 549730792891206386977300436935397922045146693632.000000 475
-0.049928 -0.625730 359142289203730244767779975615034188493599277056.000000 545
-0.098095 -0.619481 531171734210234763806069448114332021150952980480.000000 510
-0.083644 -0.661832 391803879898486891217299386969104420126546984960.000000 513
-0.049928 -0.625730 359142289203730244767779975615034188493599277056.000000 545
-0.078635 -0.551443 626859017987824503352574779174936585539692789760.000000 515
-0.098095 -0.619481 531171734210234763806069448114332021150952980480.000000 510
-0.130225 -0.543806 966388927070550708173621938071060302017427668992.000000 476
-0.191110 -0.550748 1501739173685054870308661837131778228588334022656.000000 437
-0.146261 -0.613233 789948522499200838023687002102125423379437584384.000000 472
-0.208776 -0.755559 593149564492709994130442597695975956895265456128.000000 508
-0.136517 -0.800686 296895776153736649546787001232764761814108995584.000000 544
-0.139765 -0.738202 401766548960844672179722330002728957386202021888.000000 512
-0.860254 -0.165098 5121285128498361903304538482416907732854777195790336.000000 41
-0.904827 -0.121651 10875913968851937106860930251996410511745753158778880.000000 23
-0.904827 -0.182477 5908924790912592399024118491632019794041777917263872.000000 39
-0.904827 -0.243302 3092957888120325841783323784772253336015729967759360.000000 62
-0.863226 -0.223027 3057149149762744558621528937421259313754355322060800.000000 61
-0.904827 -0.182477 5908924790912592399024118491632019794041777917263872.000000 39
-0.811885 -0.154800 3571993463888809064542297536292175719981417653862400.000000 42
-0.762566 -0.131065 2682844878409310715245989833092192845563629217513472.000000 66
-0.808088 -0.101054 5223177936920960981711206379168027993854579549667328.000000 43
-0.815682 -0.208545 2438588733913614363207732717828772123725930818437120.000000 64
-0.811885 -0.154800 3571993463888809064542297536292175719981417653862400.000000 42
-0.860254 -0.165098 5121285128498361903304538482416907732854777195790336.000000 41
-0.815682 -0.208545 2438588733913614363207732717828772123725930818437120.000000 64
-0.766837 -0.191528 1856135515706954136327463461287389413763765283848192.000000 65
-0.811885 -0.154800 3571993463888809064542297536292175719981417653862400.000000 42
-0.533731 -0.242162 150922566840918659647756643813983649350564871929856.000000 183
-0.492195 -0.308690 72951075383311142958475418191407554136976557867008.000000 213
-0.473084 -0.250145 82233516840481822819866231502500118596685720977408.000000 214
-0.618670 -0.297177 248387370727803661277872267419877663340217336070144.000000 148
-0.573122 -0.364574 104320773487429933374116344651135622155564908281856.000000 181
-0.564737 -0.298046 152409799528364205788340607507323398869077410709504.000000 182
-0.655220 -0.425779 128253551627433789215799102027298005052379086454784.000000 180
-0.637390 -0.382332 158514488412966877292434288087302147187672113741824.000000 179
-0.696821 -0.375091 254489032056161271553677174500285800907671324327936.000000 146
-0.655220 -0.425779 128253551627433789215799102027298005052379086454784.000000 180
-0.592818 -0.425779 80935657333348928755154299967404234142678534586368.000000 209
-0.637390 -0.382332 158514488412966877292434288087302147187672113741824.000000 179
-0.516960 -0.364574 64680352665048240435784277032271461833940020494336.000000 212
-0.492195 -0.308690 72951075383311142958475418191407554136976557867008.000000 213
-0.564737 -0.298046 152409799528364205788340607507323398869077410709504.000000 182
-0.854559 -0.084480 9154791177084021779450835725038173663271682092040192.000000 24
-0.904827 -0.060826 18570619603687040464846826153614133689586534995460096.000000 13
-0.904827 -0.121651 10875913968851937106860930251996410511745753158778880.000000 23
-0.766837 -0.191528 1856135515706954136327463461287389413763765283848192.000000 65
-0.762566 -0.131065 2682844878409310715245989833092192845563629217513472.000000 66
-0.811885 -0.154800 3571993463888809064542297536292175719981417653862400.000000 42
-0.771109 -0.251992 1208144378277948816741983415683904876646040453775360.000000 89
-0.766837 -0.191528 1856135515706954136327463461287389413763765283848192.000000 65
-0.815682 -0.208545 2438588733913614363207732717828772123725930818437120.000000 64
-0.712496 -0.231572 863358943957750512467764106246383690191180715261952.000000 90
-0.726536 -0.295439 602145133388812223384111666481465039129910353854464.000000 119
-0.662268 -0.277680 413142894368136964210022531028777229002584755273728.000000 120
-0.804291 -0.047309 6266467762552292862798065225754716776270934025699328.000000 44
-0.848275 -0.026611 11437815905286878867292279272061249518514639388803072.000000 25
-0.854559 -0.084480 9154791177084021779450835725038173663271682092040192.000000 24
-0.848275 -0.026611 11437815905286878867292279272061249518514639388803072.000000 25
-0.848275 0.034214 11103015150897871151510906257618289991851741615751168.000000 26
-0.904827 -0.000000 26949514584007385541027437040381333343218408630517760.000000 14
-0.904827 -0.060826 18570619603687040464846826153614133689586534995460096.000000 13
-0.848275 -0.026611 11437815905286878867292279272061249518514639388803072.000000 25
-0.904827 -0.000000 26949514584007385541027437040381333343218408630517760.000000 14
-0.804291 -0.047309 6266467762552292862798065225754716776270934025699328.000000 44
-0.805862 0.014256 6753821021207520451463165849509573908243722348265472.000000 45
-0.848275 -0.026611 11437815905286878867292279272061249518514639388803072.000000 25
-0.857701 0.099475 8549275091407358276666707154665230805309109204680704.000000 29
-0.904827 0.121651 10841800516450353735374294098572624767796739217293312.000000 17
-0.904827 0.060826 18571710978565157765939097027490328416904601785073664.000000 16
-0.848275 0.034214 11103015150897871151510906257618289991851741615751168.000000 26
-0.857701 0.099475 8549275091407358276666707154665230805309109204680704.000000 29
-0.904827 0.060826 18571710978565157765939097027490328416904601785073664.000000 16
-0.807881 0.076032 5743134443475377064164719808690588501813072786096128.000000 46
-0.803842 0.134957 3868891674406683627574335590971982511104210658918400.000000 49
-0.857701 0.099475 8549275091407358276666707154665230805309109204680704.000000 29
-0.804291 -0.047309 6266467762552292862798065225754716776270934025699328.000000 44
-0.754023 -0.010138 3600155321112787092682988936951405824748068471308288.000000 68
