-0.943557 -0.154516 10229617382389576066968483609261393118767741776537318786139571300550115509026160640.000000 21
-0.904827 -0.121651 11115472752721660217580716146443577466974769069134331750352981022573708913913364480.000000 23
-0.948471 -0.093079 18290852899196719371830779411340252336943538396949623309859315867577539734632660992.000000 12
-0.982287 -0.187381 8405845015486739964886531195702546156307528131758016990651363922360958821968379904.000000 22
-0.943557 -0.154516 10229617382389576066968483609261393118767741776537318786139571300550115509026160640.000000 21
-0.992115 -0.125333 15518464978667052598285832999342914461488412087302180544491675908643321979200339968.000000 11
-0.982287 -0.187381 8405845015486739964886531195702546156307528131758016990651363922360958821968379904.000000 22
-0.904827 -0.182477 6837140225290903173954981909341394904003058540118123869547178564298197685841690624.000000 39
-0.943557 -0.154516 10229617382389576066968483609261393118767741776537318786139571300550115509026160640.000000 21
-0.863226 -0.223027 3985202629968424708797959286153345517703480765398641203753187672272751134460870656.000000 61
-0.860254 -0.165098 6069303439121198418549187205683828040437775584224775781180652427487099697382817792.000000 41
-0.904827 -0.182477 6837140225290903173954981909341394904003058540118123869547178564298197685841690624.000000 39
-0.821625 -0.263578 2317155375953397323442477205370238371588870491991612220949228495791026876710912000.000000 86
-0.863226 -0.223027 3985202629968424708797959286153345517703480765398641203753187672272751134460870656.000000 61
-0.904827 -0.243302 4044606020222194666866908998923742979359668598364166032372027200896362965878439936.000000 62
-0.815682 -0.208545 3309010899298506101420867495183068916486801685942035697836717483061950756390174720.000000 64
-0.860254 -0.165098 6069303439121198418549187205683828040437775584224775781180652427487099697382817792.000000 41
-0.863226 -0.223027 3985202629968424708797959286153345517703480765398641203753187672272751134460870656.000000 61
-0.904827 -0.000000 22173926265783143080160704990352682444504160725974036624140303650081358293921431552.000000 14
-0.952414 -0.000000 39012888206202911188393970295921005324500950468691918362966175309658253244839755776.000000 6
-0.904827 -0.060826 16886997113820134274060218897945088657322264073881430763571962864591713303873454080.000000 13
-0.904827 -0.182477 6837140225290903173954981909341394904003058540118123869547178564298197685841690624.000000 39
-0.968583 -0.248690 4718424743065186650424167576671965175933002347254852456229814297681171787202691072.000000 40
-0.904827 -0.243302 4044606020222194666866908998923742979359668598364166032372027200896362965878439936.000000 62
-0.948471 -0.093079 18290852899196719371830779411340252336943538396949623309859315867577539734632660992.000000 12
-0.904827 -0.060826 16886997113820134274060218897945088657322264073881430763571962864591713303873454080.000000 13
-0.952414 -0.000000 39012888206202911188393970295921005324500950468691918362966175309658253244839755776.000000 6
-0.943557 -0.154516 10229617382389576066968483609261393118767741776537318786139571300550115509026160640.000000 21
-0.948471 -0.093079 18290852899196719371830779411340252336943538396949623309859315867577539734632660992.000000 12
-0.992115 -0.125333 15518464978667052598285832999342914461488412087302180544491675908643321979200339968.000000 11
-0.904827 -0.121651 11115472752721660217580716146443577466974769069134331750352981022573708913913364480.000000 23
-0.904827 -0.060826 16886997113820134274060218897945088657322264073881430763571962864591713303873454080.000000 13
-0.948471 -0.093079 18290852899196719371830779411340252336943538396949623309859315867577539734632660992.000000 12
-0.547193 -0.608688 40229269436296029919013409068738826673496458251260880450965839310027011783655424.000000 282
-0.618173 -0.556429 86845714871622321790630648682573416228140978356171272082100788833529186373074944.000000 244
-0.630851 -0.621753 61183745291349734555751999141129604101161152068911720020164258989031667999440896.000000 281
-0.663513 -0.589091 90540159539418377366957786806972675243574695579384759251106126639268871127695360.000000 276
-0.726292 -0.541912 176747848552950396127248942383273078415061274509733632890129907469401369666912256.000000 238
-0.730628 -0.599978 121481173236728696176887059440831649309310858880428988622691927877679991721295872.000000 242
-0.616383 -0.480217 145414058618665258166354907818717205138622888094864918806735167442338333023272960.000000 210
-0.663184 -0.480217 193349359462797440012936564255204331363036055209404461417667531835768237650345984.000000 203
-0.671149 -0.534654 138578017918146567397110146552731841187218499552854163165665573081648363561025536.000000 239
-0.717621 -0.425779 390165651613909540550244384028002338714847477363731939157651686923319162315997184.000000 174
-0.780023 -0.425779 540529045435018452212155295182036389128313997500380234425844630516427747055632384.000000 173
-0.721957 -0.483846 261352159231205132828706175250112646539643632301118652272874597455107839259312128.000000 204
-0.770513 -0.637424 116743666859057152474146759098014322439467515305776129761190926256338546536218624.000000 243
-0.728969 -0.684547 70976452371154433313803146924849413709260546592506780237028852296965579970969600.000000 280
-0.687078 -0.643528 72303908562963257110271996785594997211988785121455902582237669677066466743025664.000000 279
-0.643528 -0.687078 43414687631876252251977205073656103188228125982762075149810950193774258150178816.000000 317
-0.637424 -0.770513 26590842168957231100852687667848509660088302185462537778133242723039497789898752.000000 352
-0.599978 -0.730628 26538609193351176941680584406494218309085273637634100721160949662962320372924416.000000 353
-0.643528 -0.687078 43414687631876252251977205073656103188228125982762075149810950193774258150178816.000000 317
-0.599978 -0.730628 26538609193351176941680584406494218309085273637634100721160949662962320372924416.000000 353
-0.573586 -0.669658 32358483029360024867492332018046602044047144823128110873739301555120635232911360.000000 318
-0.663184 -0.480217 193349359462797440012936564255204331363036055209404461417667531835768237650345984.000000 203
-0.717621 -0.425779 390165651613909540550244384028002338714847477363731939157651686923319162315997184.000000 174
-0.721957 -0.483846 261352159231205132828706175250112646539643632301118652272874597455107839259312128.000000 204
-0.728969 -0.684547 70976452371154433313803146924849413709260546592506780237028852296965579970969600.000000 280
-0.684547 -0.728969 44050483119786680338195499732579812322413975065270271495724922704492697114116096.000000 316
-0.643528 -0.687078 43414687631876252251977205073656103188228125982762075149810950193774258150178816.000000 317
-0.121651 -0.904827 635864380510155746136276398157019633884749821553808325881567854499021675560960.000000 548
-0.098671 -0.852757 649220032985312427424867220131027511349187092705845549219454748599852057231360.000000 577
-0.158010 -0.863171 918374544628138719711722826112394769812383516044640461484567117461331552239616.000000 543
-0.158010 -0.863171 918374544628138719711722826112394769812383516044640461484567117461331552239616.000000 543
-0.098671 -0.852757 649220032985312427424867220131027511349187092705845549219454748599852057231360.000000 577
-0.136517 -0.800686 1007879408937201933401660147956243748113511434441269544389456818347196071018496.000000 544
-0.182477 -0.904827 905389571019759127482150451159793312835617743177473002942859272820325429018624.000000 511
-0.158010 -0.863171 918374544628138719711722826112394769812383516044640461484567117461331552239616.000000 543
-0.194369 -0.821514 1362532060106869086145271287070142857294016113452222988349735850024211815858176.000000 509
-0.182477 -0.904827 905389571019759127482150451159793312835617743177473002942859272820325429018624.000000 511
-0.121651 -0.904827 635864380510155746136276398157019633884749821553808325881567854499021675560960.000000 548
-0.158010 -0.863171 918374544628138719711722826112394769812383516044640461484567117461331552239616.000000 543
-0.027045 -0.559080 1382126346100654857645160583753140778882849367296335028764710896755396438917120.000000 552
0.009744 -0.613233 838403507531052241742574547281032553193685892892741509764357474686449313906688.000000 578
0.056678 -0.542417 770466286034750890930054173479034413265798187799130818546004348771851011358720.000000 587
-0.218407 -0.425779 10609765145464081329819539814692591567420578031086532561333389890982962385649664.000000 399
-0.214400 -0.491735 7657483617777379254368731312882268344549792781425372750098184409052459397283840.000000 400
-0.156005 -0.425779 6423478018385653089478187541900963459379562354695983581221162101935628078809088.000000 438
0.037040 -0.738202 416421321553397637957673926297819306232640155561075349243036625570136078680064.000000 584
-0.022890 -0.692380 754314810466759375816747446967368924585938546201864569508589425065594667925504.000000 551
-0.020812 -0.759030 563749303671300802791716921213475056388369224044376776776039346271391173312512.000000 550
-0.078635 -0.551443 2106408633134129995760233896800760838671346976377129996561731585206218882285568.000000 515
-0.130225 -0.543806 3202636010721749889473398005232799299233070594277048077336078501590739063930880.000000 476
-0.098095 -0.619481 1795346720430630583562501204140703498355047436419254228847037754743731947307008.000000 510
