-0.943557 -0.154516 57192427741580760463161626094939065354668521237717381007360611181340389567055846196186621512017714597593894583220348873568506561985985732673536.000000 21
-0.904827 -0.121651 59463757328154050268272519563912368387504434496846170292105649590237425045921465022790915517903397761857556941026847161437387076356558131560448.000000 23
-0.948471 -0.093079 76006473071917577315245307876069348104343668678687079870414495839291721117615940365938392000555574065670386286997696620759673653975626171809792.000000 12
-0.982287 -0.187381 51654115030143832249858476581051318586145549550974771740731653911466881489893606124875980277245458250275575161565985357581366867162422587686912.000000 22
-0.943557 -0.154516 57192427741580760463161626094939065354668521237717381007360611181340389567055846196186621512017714597593894583220348873568506561985985732673536.000000 21
-0.992115 -0.125333 70448027055875295162976499123682032408258206721669957673072499315477944948199193273574583809945424396109869065292340680484899344598349385826304.000000 11
-0.982287 -0.187381 51654115030143832249858476581051318586145549550974771740731653911466881489893606124875980277245458250275575161565985357581366867162422587686912.000000 22
-0.904827 -0.182477 45582666999649715267607218701386637034292471037940094206835578009289360839618369443789804052459225117850502380589387062330365134415281029906432.000000 39
-0.943557 -0.154516 57192427741580760463161626094939065354668521237717381007360611181340389567055846196186621512017714597593894583220348873568506561985985732673536.000000 21
-0.863226 -0.223027 32401421647307692845732642665025811361742750654870211399529529114334358197303778412991495435156347587374219937003130963463241356233137006313472.000000 61
-0.860254 -0.165098 42170051944333900899239365813409319046216225825787692128881069833212072880215142502506504242379917538681919984320137380100676027904281750274048.000000 41
-0.904827 -0.182477 45582666999649715267607218701386637034292471037940094206835578009289360839618369443789804052459225117850502380589387062330365134415281029906432.000000 39
-0.821625 -0.263578 22447279689825146398581889994202440448460171013808625025793171594636514490142269639216936381515590883305844367460745820179193190698524830859264.000000 86
-0.863226 -0.223027 32401421647307692845732642665025811361742750654870211399529529114334358197303778412991495435156347587374219937003130963463241356233137006313472.000000 61
-0.904827 -0.243302 33010666731680273098829200877036479171656132045674135545976640871367578980595009807925232302128577203038281557354038812834656849979663655632896.000000 62
-0.815682 -0.208545 28604175288761109669157157076295513043031654975310260733524706789438451198535263008214740883970682777406083218811777298078182564396596522385408.000000 64
-0.860254 -0.165098 42170051944333900899239365813409319046216225825787692128881069833212072880215142502506504242379917538681919984320137380100676027904281750274048.000000 41
-0.863226 -0.223027 32401421647307692845732642665025811361742750654870211399529529114334358197303778412991495435156347587374219937003130963463241356233137006313472.000000 61
-0.904827 -0.000000 80170533361372989235792322903216628282872977971373802018882904501463552246793405393495586007809548145697764044987710311956361508073357329825792.000000 14
-0.952414 -0.000000 102178426294277938371504696356932002284577637994948298189261830520531269477660577118961285034382183670623201685909198248567724689567255164354560.000000 6
-0.904827 -0.060826 72621015039167015331634667896161666610810915635903550955016883226212260975811807066823568323421775054409183035759285310527299746123596448137216.000000 13
-0.904827 -0.182477 45582666999649715267607218701386637034292471037940094206835578009289360839618369443789804052459225117850502380589387062330365134415281029906432.000000 39
-0.968583 -0.248690 36691008386778988018356171526052866121445217528428046998125502564231076429467254661787112672970524039257748639766740026425803580954082122137600.000000 40
-0.904827 -0.243302 33010666731680273098829200877036479171656132045674135545976640871367578980595009807925232302128577203038281557354038812834656849979663655632896.000000 62
-0.948471 -0.093079 76006473071917577315245307876069348104343668678687079870414495839291721117615940365938392000555574065670386286997696620759673653975626171809792.000000 12
-0.904827 -0.060826 72621015039167015331634667896161666610810915635903550955016883226212260975811807066823568323421775054409183035759285310527299746123596448137216.000000 13
-0.952414 -0.000000 102178426294277938371504696356932002284577637994948298189261830520531269477660577118961285034382183670623201685909198248567724689567255164354560.000000 6
-0.943557 -0.154516 57192427741580760463161626094939065354668521237717381007360611181340389567055846196186621512017714597593894583220348873568506561985985732673536.000000 21
-0.948471 -0.093079 76006473071917577315245307876069348104343668678687079870414495839291721117615940365938392000555574065670386286997696620759673653975626171809792.000000 12
