0.044194,0.295044
0.029463,0.270682
0.022097,9571195678780934625006139339704149119255619123746162343936.000000
0.017678,1140239014667392122880.000000
0.017678,0.051290
0.017678,0.051290
0.017678,1140239014667392122880.000000
0.017678,0.075156
0.017678,422374140567785439232.000000
0.044194,0.280985
0.044194,inf
0.044194,inf
0.044194,nan
0.044194,nan
0.044194,nan
