-0.939520 -0.188186 0.015602 31
-0.949045 -0.147548 0.015172 35
-0.985996 -0.166769 0.015259 10
-0.928852 -0.228581 0.016070 30
-0.939520 -0.188186 0.015602 31
-0.978148 -0.207912 0.015683 9
-0.928852 -0.228581 0.016070 30
-0.889121 -0.208471 0.016051 59
-0.939520 -0.188186 0.015602 31
-0.324295 -0.416293 0.027863 505
-0.285416 -0.430823 0.029069 508
-0.294893 -0.390902 0.028294 563
-0.381176 -0.497252 0.027482 352
-0.342122 -0.514525 0.028655 401
-0.344220 -0.481604 0.028174 402
-0.417258 -0.489123 0.026518 349
-0.381176 -0.497252 0.027482 352
-0.383098 -0.467074 0.027055 399
-0.413438 -0.557016 0.027455 300
-0.455452 -0.544480 0.026374 252
-0.451373 -0.580819 0.026904 251
-0.381176 -0.497252 0.027482 352
-0.420645 -0.522673 0.026868 301
-0.380160 -0.537803 0.028007 351
-0.417258 -0.489123 0.026518 349
-0.455321 -0.474898 0.025483 299
-0.461131 -0.507542 0.025769 298
-0.305341 -0.496134 0.029360 454
-0.266463 -0.510664 0.030573 467
-0.275939 -0.470743 0.029832 507
-0.823324 -0.405890 0.018818 54
-0.861636 -0.425281 0.018758 50
-0.840246 -0.460599 0.019373 26
-0.797888 -0.346871 0.018309 113
-0.840456 -0.368417 0.018213 80
-0.785012 -0.386499 0.018933 83
-0.929776 -0.368125 0.017634 19
-0.913545 -0.406737 0.018201 20
-0.883025 -0.389963 0.018176 49
-0.572554 -0.520057 0.023692 166
-0.562068 -0.488809 0.023502 206
-0.613794 -0.485303 0.022514 165
-0.605317 -0.523286 0.023160 131
-0.572554 -0.520057 0.023692 166
-0.613794 -0.485303 0.022514 165
-0.643803 -0.508903 0.022334 129
-0.605317 -0.523286 0.023160 131
-0.613794 -0.485303 0.022514 165
-0.635051 -0.546989 0.022962 97
-0.597939 -0.560859 0.023760 130
-0.605317 -0.523286 0.023160 131
-0.565656 -0.559868 0.024318 164
-0.528345 -0.552053 0.024944 205
-0.572554 -0.520057 0.023692 166
-0.527335 -0.622061 0.025838 167
-0.523716 -0.588598 0.025487 168
-0.568570 -0.606651 0.024861 133
-0.522706 -0.658606 0.026376 139
-0.527335 -0.622061 0.025838 167
-0.562291 -0.643812 0.025445 132
-0.522706 -0.658606 0.026376 139
-0.486100 -0.637472 0.026856 175
-0.527335 -0.622061 0.025838 167
-0.562068 -0.488809 0.023502 206
-0.582586 -0.462151 0.022769 193
-0.613794 -0.485303 0.022514 165
-0.534623 -0.514891 0.024344 207
-0.562068 -0.488809 0.023502 206
-0.572554 -0.520057 0.023692 166
-0.523716 -0.588598 0.025487 168
-0.528345 -0.552053 0.024944 205
-0.565656 -0.559868 0.024318 164
-0.501616 -0.492412 0.024717 250
-0.461131 -0.507542 0.025769 298
-0.455321 -0.474898 0.025483 299
-0.501616 -0.492412 0.024717 250
-0.495038 -0.529685 0.025338 249
-0.461131 -0.507542 0.025769 298
-0.531447 -0.446448 0.023534 239
-0.501616 -0.492412 0.024717 250
-0.493384 -0.460673 0.024481 280
-0.534623 -0.514891 0.024344 207
-0.495038 -0.529685 0.025338 249
-0.501616 -0.492412 0.024717 250
-0.528345 -0.552053 0.024944 205
-0.495038 -0.529685 0.025338 249
-0.534623 -0.514891 0.024344 207
-0.572554 -0.520057 0.023692 166
-0.528345 -0.552053 0.024944 205
-0.534623 -0.514891 0.024344 207
-0.523716 -0.588598 0.025487 168
-0.489859 -0.566436 0.025908 209
-0.528345 -0.552053 0.024944 205
-0.461131 -0.507542 0.025769 298
-0.420645 -0.522673 0.026868 301
-0.417258 -0.489123 0.026518 349
-0.613794 -0.485303 0.022514 165
-0.636383 -0.454706 0.021750 152
-0.643803 -0.508903 0.022334 129
-0.635051 -0.546989 0.022962 97
-0.605317 -0.523286 0.023160 131
-0.643803 -0.508903 0.022334 129
-0.582586 -0.462151 0.022769 193
-0.606966 -0.432731 0.021963 192
-0.613794 -0.485303 0.022514 165
-0.373860 -0.214964 0.023932 609
-0.360622 -0.263262 0.024917 555
-0.332800 -0.231218 0.025144 610
